EBC_MEAN,EBC_STD,EBC_AUC,CVD_SRF,BWMEAN,BWSD,CENTROID,CENTSD,SVDU,SVDV,SVDU1,SVDV1,SVDU2,SVDV2,STDU,STDV,STDU1,STDV1,STDU2,STDV2,Target
-8.47E-13,292.5382628,-107.8282894,-0.10020202,70.10462805,1.138631203,-4.864609955,0.429556939,-0.13842207,-0.044763377,-0.019389026,-0.003281659,-0.006800828,0.000935746,0.021356898,0.003520521,0.140059084,0.044826454,0.141254464,0.044936896,4
2.97E-13,314.9002582,-22.84234592,-0.10020202,70.13503898,0.898124835,-5.080968825,0.430546675,-0.13851886,-0.044762357,-0.019313586,-0.002822633,0.003334649,-0.000387717,0.020706905,0.0035335,0.140069715,0.04485776,0.14138125,0.044944982,4
3.94E-12,254.7291326,-6.480461225,-0.10020202,69.9638111,0.866758699,-4.939170315,0.430679232,-0.13837957,-0.044808565,-0.020429052,-0.001992825,0.003118167,0.000333146,0.021635999,0.00288762,0.139908209,0.044902368,0.141386288,0.04494542,4
8.45E-13,291.9405704,-93.20982787,-0.10020202,69.54410612,0.725144255,-3.53760077,0.932957505,-0.138412488,-0.044790748,-0.01863628,-0.002207675,0.008702652,0.001235198,0.021420147,0.003152447,0.140163272,0.044892297,0.141147969,0.044929648,4
-2.77E-12,206.7906092,-170.816169,-0.10020202,70.31685851,1.057164832,-5.068884211,0.255371809,-0.138508485,-0.044825823,-0.01987159,-0.002508195,0.000434951,7.06E-05,0.020777575,0.002605435,0.139990079,0.044876478,0.141420674,0.044946602,4
1.05E-12,178.601775,-116.5857778,-0.10020202,70.18161372,0.770581044,-5.082260389,0.307929873,-0.138401472,-0.044846906,-0.020502479,-0.002055182,0.002139173,-8.78E-05,0.021492634,0.002212229,0.139897253,0.044899551,0.141404853,0.044946572,4
1.28E-14,136.3194683,-289.9320557,-0.10020202,69.53951992,0.403582289,-5.012944673,0.323051114,-0.137972058,-0.044871839,-0.018607691,-0.001208929,-0.012957638,-0.000245009,0.024145094,0.001628635,0.140167146,0.044930363,0.140814565,0.044945988,4
3.81E-12,350.6126207,-46.86599098,-0.10020202,69.53084854,0.92307918,-6.04470841,1.762385146,-0.138352122,-0.04473984,0.012918888,0.001224917,0.008641053,0.002995902,0.02181431,0.003808547,0.140818196,0.04492993,0.141151829,0.044846499,4
-4.00E-13,439.8411367,2.433910506,-0.10020202,69.89704157,1.218923671,-4.98337353,0.603936077,-0.138409853,-0.044627649,-0.019515136,-0.004188313,-0.006840368,0.001998229,0.021437508,0.004954941,0.140041218,0.044750694,0.141252517,0.044902127,4
-3.39E-12,367.1126102,59.20800439,-0.10020202,69.35788898,0.839868867,-5.417890477,0.859885829,-0.138146125,-0.044728784,0.001677209,-0.002843498,0.021871569,0.001687319,0.023107602,0.003936511,0.141411211,0.04485644,0.139685601,0.044914911,4
1.25E-12,414.9511487,-355.6433051,-0.10020202,69.87819114,1.06356198,-4.615319185,0.692403488,-0.138448179,-0.044662483,-0.019445823,-0.003696106,-0.002989933,0.000837025,0.021183575,0.00462978,0.140051052,0.04479412,0.141389114,0.044938847,4
3.85E-13,411.5294701,-116.220692,-0.10020202,69.7729674,1.188119091,-4.792871249,0.810518577,-0.138312052,-0.044670774,-0.020667131,-0.003397359,-0.001306163,3.95E-05,0.022071971,0.004548925,0.139872539,0.044817816,0.141415204,0.04494664,4
-8.53E-13,456.465804,-254.5121459,-0.10020202,69.94330217,1.117022991,-4.720509923,0.899414036,-0.13840777,-0.044615339,-0.019743616,-0.003090182,0.005052193,0.002473351,0.02145122,0.005064807,0.140008548,0.044840088,0.141329278,0.044878416,4
-1.26E-12,384.4947384,52.25795449,-0.10020202,69.53153684,0.874643399,-4.950015301,0.539946937,-0.138131577,-0.044710285,-0.005827856,-0.003740785,0.020510623,0.000687596,0.023196136,0.00414174,0.141298821,0.044790404,0.139896035,0.044941387,4
1.11E-12,422.7980955,123.8328893,-0.10020202,69.71492189,1.051146596,-4.964315033,0.602188207,-0.138305454,-0.044661536,-0.018569774,-0.003800272,-0.010426698,0.002042261,0.022114103,0.004638926,0.140172275,0.044785386,0.141028755,0.044900142,4
3.58E-12,351.5455077,65.53711267,-0.10020202,69.29790716,0.745235065,-4.864919919,0.639656902,-0.13804961,-0.04474924,0.001559525,-0.002841604,0.02064853,0.000230284,0.023688635,0.003696232,0.141412585,0.04485656,0.139875341,0.044946066,4
2.69E-12,305.804408,218.8789313,-0.10020202,69.02800347,0.352240194,-4.917318813,0.819235545,-0.138009533,-0.044799326,0.007806304,-0.001915209,-0.005048964,0.001192386,0.023925639,0.003027855,0.141201426,0.044905752,0.141329396,0.044930806,4
1.07E-12,424.565369,-59.37908676,-0.10020202,69.29064343,0.658689137,-4.79095573,0.746158331,-0.138115311,-0.044674278,-0.003377407,-0.003170094,-0.009129222,0.001566326,0.023294722,0.004514316,0.141380214,0.044834498,0.141120482,0.044919302,4
-9.98E-13,339.0201993,-76.59299048,-0.10020202,69.12437065,0.597168628,-4.545679304,0.721541382,-0.138052384,-0.044761246,-0.000523812,-0.002674712,-0.00780648,0.000503299,0.023672138,0.003547569,0.141420367,0.044866842,0.141201417,0.044943834,4
-1.28E-12,233.5266493,-51.03780527,-0.10020202,70.57236792,1.113786565,-4.988101654,0.233092246,-0.138537835,-0.044822762,0.017598586,0.002368895,-0.007408121,0.000428367,0.020577015,0.002657678,0.14030002,0.044884062,0.141223306,0.044944612,4
-4.59E-12,193.2806721,-87.58881141,-0.10020202,70.49637098,1.017035912,-4.992292787,0.346317585,-0.138555395,-0.044846464,-0.018725138,-0.002086036,0.000928033,0.000190087,0.020456063,0.002221183,0.140151192,0.044898126,0.14141825,0.044946255,4
-2.60E-12,213.1590759,-84.97015765,-0.10020202,70.60529022,1.063571208,-4.98415209,0.260287863,-0.138546577,-0.04483542,-0.017841909,-0.002290496,-0.000991339,0.000244165,0.020516891,0.002434364,0.140268669,0.044888139,0.141417812,0.044945993,4
2.22E-12,407.1738993,182.967991,-0.10020202,70.22126005,1.112496348,-5.036468949,0.505395499,-0.138506962,-0.044692448,-0.016755086,-0.003401092,0.009793045,-0.001178673,0.020787927,0.004330345,0.140405315,0.044817533,0.14107508,0.044931169,4
-3.05E-12,435.6172064,146.1390595,-0.10020202,70.31047386,1.347873386,-5.106605232,0.549239535,-0.138579253,-0.044655498,-0.01846582,-0.003441137,-0.006645605,0.001299975,0.020290554,0.004696811,0.140186282,0.044814469,0.141262,0.044927816,4
3.72E-12,451.2780182,166.3835674,-0.10020202,70.40937944,1.358906271,-5.193382753,0.448496619,-0.138642459,-0.044649028,-0.016309063,-0.00368471,-0.009840169,0.001878922,0.019845253,0.004758042,0.140458872,0.044795061,0.141071735,0.044907288,4
3.96E-13,331.2357846,98.89318961,-0.10020202,70.69018915,1.26423248,-4.981390428,0.324546086,-0.138879281,-0.044760733,-0.017117505,-0.002826892,0.003983628,-0.001620811,0.018077502,0.003554056,0.140360717,0.044857492,0.141364116,0.044917365,4
8.02E-13,357.8966191,-4.190783287,-0.10020202,70.83504955,1.449629285,-4.931845305,0.388033083,-0.138960132,-0.044733017,-0.016728089,-0.003248767,-0.003406826,0.001766798,0.017432247,0.003888025,0.140408598,0.044828855,0.141379494,0.044911849,4
2.76E-12,394.1101078,16.25709043,-0.10020202,70.96606365,1.460658003,-4.963795276,0.365362345,-0.139010188,-0.044698351,-0.01566016,-0.003705699,0.005308128,-0.001729827,0.017020315,0.004268867,0.140534176,0.044793326,0.141319709,0.044913291,4
-1.64E-12,183.248023,-79.2647655,-0.10020202,69.68503271,0.456957751,-5.076897193,0.417058512,-0.138140916,-0.044859407,0.004872772,0.000759666,-0.014499735,-0.001311537,0.023139342,0.00194171,0.141335704,0.044940224,0.140661128,0.04492748,4
4.12E-12,222.2874674,-71.39947427,-0.10020202,70.35441392,0.983610082,-4.948931437,0.38105594,-0.138580562,-0.044828654,-0.019371152,-0.002290918,-0.000893659,0.000450184,0.020281431,0.002556165,0.140061607,0.044888118,0.141418476,0.044944398,4
1.19E-12,220.5229333,-237.0558302,-0.10020202,70.60312014,1.053984044,-5.006040813,0.387814865,-0.138732138,-0.044826942,-0.01814463,-0.002392197,0.00315988,4.97E-05,0.01919536,0.002586081,0.140229055,0.044882824,0.141385344,0.04494663,4
5.44E-13,328.8233643,25.38069649,-0.10020202,69.89806923,1.132201057,-4.987265596,0.520288453,-0.138390549,-0.044759951,-0.020456109,-0.002874492,-0.004828274,0.001815794,0.021564257,0.003563906,0.139904176,0.04485446,0.141337262,0.04490989,4
-2.97E-12,391.0019766,-122.0557493,-0.10020202,70.20696338,1.413320786,-4.981725131,0.474163871,-0.138492797,-0.044692154,-0.020430185,-0.003530219,-0.002347423,0.002083708,0.020883964,0.004333388,0.13990804,0.044807526,0.141401483,0.044898234,4
-1.31E-12,375.9962251,74.69385157,-0.10020202,70.17213806,1.130739803,-5.041246084,0.309722737,-0.138468909,-0.044711365,-0.019117585,-0.003636088,-0.007462047,0.00108068,0.021044917,0.004130039,0.140097139,0.044799042,0.14122041,0.044933638,4
-1.26E-12,427.328245,28.74343565,-0.10020202,70.40986286,1.224965483,-5.086481774,0.419790472,-0.138709298,-0.044669272,-0.013065494,-0.004035558,-0.01330479,0.000510927,0.019362987,0.004563677,0.140804399,0.044764756,0.140781541,0.044943748,4
4.05E-13,318.6947882,125.416292,-0.10020202,69.53144207,0.903253457,-5.277912383,0.77512059,-0.138294603,-0.04479127,-0.001264458,-0.002549791,-0.007507076,0.000298,0.022183208,0.003145016,0.14141559,0.044874129,0.141217976,0.044945668,4
-2.00E-12,351.0818147,138.2144341,-0.10020202,69.89931149,1.047753322,-5.112811113,0.690752124,-0.138405426,-0.044760793,0.002212251,-0.003184214,0.020003886,0.000237689,0.021466643,0.003553288,0.141403706,0.044833495,0.139970859,0.044946028,4
-1.15E-12,394.914761,16.87925912,-0.10020202,70.91176169,1.666868735,-4.986497612,0.310386941,-0.138898329,-0.044666569,-0.017209338,-0.004370953,-0.003160317,0.000873709,0.017927609,0.004590112,0.140349262,0.044733189,0.141385334,0.044938148,4
4.07E-12,368.2486918,-15.89874938,-0.10020202,70.75095767,1.590578133,-4.952408738,0.37390791,-0.138812758,-0.044693745,-0.017919389,-0.004122331,-0.002921939,0.0007241,0.018591361,0.004316919,0.140258595,0.044756833,0.141390564,0.044940813,4
-4.37E-12,382.4816474,25.94743444,-0.10020202,70.81157079,1.631896865,-5.02451784,0.398528526,-0.138828893,-0.044680056,-0.017847681,-0.004233089,-0.002572662,0.001096881,0.018468059,0.004456639,0.14026792,0.044746472,0.141397486,0.044933244,4
-1.85E-13,255.7739752,110.6542783,-0.10020202,70.67577714,1.092323708,-4.946390394,0.650884708,-0.138724708,-0.044823102,0.012997157,0.002408593,0.0018781,-0.000825307,0.019250052,0.002651939,0.14081085,0.044881945,0.141408636,0.044939064,4
1.78E-12,252.5542609,35.56344747,-0.10020202,70.86572759,1.155349711,-4.885727769,0.468895363,-0.138806046,-0.044824489,-0.010482117,-0.002445443,0.012759417,-0.000373924,0.018642401,0.00262834,0.141024564,0.044879948,0.140833026,0.044945099,4
-2.00E-12,325.5002044,5.652550213,-0.10020202,71.03270927,1.348364353,-4.96757365,0.622648222,-0.138960793,-0.044766551,-0.014691278,-0.003268049,-0.001118889,-0.000161084,0.017426873,0.003479855,0.140640853,0.04482745,0.141416841,0.044946368,4
8.67E-13,325.688947,30.49915852,-0.10020202,71.47169721,1.475592813,-4.872653685,0.304820664,-0.138972177,-0.044760531,-0.013680146,-0.003376852,-0.00708088,0.000755884,0.017334035,0.003556597,0.140744842,0.044819369,0.141240427,0.044940288,4
5.30E-12,361.7535448,54.46127095,-0.10020202,71.62841741,1.593535422,-4.789043173,0.56135926,-0.139106815,-0.04473121,0.012408262,0.003558279,0.006339767,-0.000982545,0.016195056,0.003908794,0.140865027,0.044805302,0.141276337,0.044935895,4
2.75E-15,323.3471844,78.96897895,-0.10020202,71.45115464,1.532666822,-4.889965398,0.305397794,-0.138969796,-0.044759572,-0.014025148,-0.003418246,0.002328065,-0.000337444,0.01735349,0.003568677,0.140710203,0.044816225,0.141401809,0.044945388,4
3.03E-12,284.7177088,140.3646939,-0.10020202,70.91040277,1.160683748,-4.880436932,0.524664061,-0.138736679,-0.04479861,-0.013743793,-0.002885491,0.000675645,-0.000149189,0.019161851,0.003038447,0.140738518,0.044853753,0.14141971,0.044946409,4
1.57E-12,337.8592394,157.2480782,-0.10020202,71.09475642,1.466532074,-4.807613649,0.464903578,-0.138782165,-0.044752971,-0.015627045,-0.003438664,0.002214546,-0.000394903,0.018822883,0.003650687,0.140537936,0.04481466,0.141403669,0.044944919,4
2.36E-12,285.2352398,17.69952216,-0.10020202,71.1833413,1.383442261,-4.910471316,0.481287924,-0.138820978,-0.044791306,-0.016125595,-0.002922911,-0.003976431,0.000265029,0.01852865,0.003144495,0.140480477,0.044851325,0.141364323,0.044945875,4
2.89E-12,311.7922654,126.2695383,-0.10020202,71.10807169,1.300717113,-4.884590728,0.804669322,-0.139074069,-0.044781883,0.014464578,0.002904735,0.00308083,-0.000478241,0.016479426,0.003276217,0.14066482,0.044852508,0.141387123,0.044944108,4
-4.02E-12,317.1097798,156.2790367,-0.10020202,71.1117996,1.33002986,-4.769640195,0.549485217,-0.138956479,-0.044773895,0.013378266,0.003160189,-0.003412663,0.000323735,0.017461927,0.003383848,0.140774438,0.044835199,0.141379351,0.044945489,4
-4.80E-12,385.1769151,134.3428635,-0.10020202,71.29806171,1.554439469,-4.828165159,0.901835489,-0.139090855,-0.044717069,0.013041393,0.003643124,0.000563431,-0.000544594,0.016334285,0.004067698,0.140806678,0.044798469,0.141420211,0.044943351,4
-2.37E-12,249.3953986,-38.0396176,-0.10020202,69.09358689,0.462247307,-3.904395522,1.042239265,-0.137972781,-0.044816445,-0.007754822,-0.002327765,-0.002510939,0.000520778,0.024140878,0.002762361,0.14120432,0.044886218,0.141398618,0.044943634,5
-1.89E-12,319.1341585,-68.80905434,-0.10020202,69.57197557,0.898049156,-4.875559813,0.387503573,-0.137960025,-0.044750225,-0.021097005,-0.003307122,-0.008557188,0.00043816,0.024215124,0.003684253,0.139807062,0.044824579,0.14115704,0.044944517,5
-7.70E-14,266.5427105,11.31536215,-0.10020202,69.37140401,0.678959838,-5.048008995,0.432490635,-0.13782114,-0.044800081,-0.019799901,-0.002436502,-0.007907045,-0.000415516,0.0250088,0.003016635,0.14000044,0.044880435,0.141195709,0.044944733,5
-6.03E-13,322.454495,-49.90691197,-0.10020202,70.50713377,1.255563748,-5.061961604,0.435784376,-0.138796893,-0.044747334,-0.017972879,-0.003302887,-0.00329171,0.00107492,0.018711787,0.003719273,0.140251614,0.044824892,0.141382276,0.044933776,5
3.73E-12,332.3538366,18.32950859,-0.10020202,70.26092457,1.125950583,-5.023070471,0.422240818,-0.138647644,-0.044744572,-0.018815552,-0.003238097,-0.003327394,0.001181105,0.019808263,0.003752426,0.14013884,0.044829628,0.141381424,0.044931105,5
3.56E-13,323.0108619,-24.29835839,-0.10020202,70.36250077,1.180218279,-5.026890241,0.439356357,-0.138693785,-0.044749794,-0.018643362,-0.003181719,-0.002474724,0.0007263,0.019476006,0.0036895,0.140162311,0.044833673,0.141399269,0.044940777,5
1.18E-12,239.6642321,20.39008858,-0.10020202,69.83684114,0.963853335,-5.228748547,0.59840084,-0.138226769,-0.044807453,-0.020419737,-0.002727503,0.005990514,2.96E-06,0.022610342,0.002904856,0.139909596,0.044863657,0.141291882,0.044946657,5
2.49E-13,257.7332802,4.918396866,-0.10020202,70.23025995,1.062837613,-5.066576848,0.394657226,-0.138412893,-0.04478859,-0.020137322,-0.003058246,0.002555906,-0.000448946,0.021417478,0.003183033,0.139951342,0.044842282,0.141397796,0.044944411,5
1.94E-13,241.5779528,-33.06925721,-0.10020202,70.15730812,1.05617623,-5.028958304,0.472856879,-0.138446184,-0.044803025,-0.019965357,-0.002753681,0.00134867,-0.000700152,0.021196865,0.002972512,0.13997647,0.044862055,0.141414797,0.044941193,5
4.52E-12,140.6089868,-59.74246805,-0.10020202,70.33659425,0.846303653,-5.046596239,0.549800645,-0.138754949,-0.044869904,-0.017319347,-0.001083886,0.004108658,-4.47E-05,0.019026439,0.001681195,0.140335459,0.04493356,0.141360466,0.044946635,5
6.49E-13,170.429516,-185.19933,-0.10020202,70.39546748,0.855022541,-5.885517239,0.814832444,-0.1389361,-0.04485526,-0.016121528,-0.001613392,-0.00579137,3.51E-05,0.017626551,0.002035438,0.140480953,0.044917633,0.141300351,0.044946644,5
-5.41E-13,186.9141253,-212.8952718,-0.10020202,70.79235682,0.942535006,-5.153368308,0.441329584,-0.138991595,-0.044841717,-0.015799937,-0.002024048,-0.005504812,0.000479497,0.01717449,0.002315215,0.140518217,0.044900969,0.141312034,0.044944095,5
-5.47E-12,170.0644759,-58.10091659,-0.10020202,69.80769412,0.867452072,-5.508026276,0.498926167,-0.138233511,-0.044849849,-0.02131676,-0.002055077,0.003571103,-9.51E-05,0.022568263,0.002151608,0.139773058,0.044899556,0.141375359,0.044946557,5
-1.45E-12,217.8365002,-104.3007169,-0.10020202,70.64965228,1.279787558,-4.993720371,0.324723071,-0.138770465,-0.044809339,-0.018301417,-0.002789744,-1.70E-05,4.87E-05,0.018910667,0.002875564,0.140208271,0.044859822,0.141421355,0.044946631,5
-1.26E-12,214.7694619,-201.6713032,-0.10020202,70.60669893,1.212242727,-5.044599748,0.293119924,-0.138751357,-0.044813242,-0.018369703,-0.002700255,0.001841925,-9.07E-06,0.01905314,0.00281395,0.140199162,0.044865309,0.141409121,0.044946657,5
4.38E-13,355.9569451,-31.62774069,-0.10020202,69.9128568,1.037691017,-5.071160672,0.315785994,-0.138267876,-0.044714155,-0.020567526,-0.003702608,-0.006326312,0.001372351,0.022352503,0.004099671,0.139887513,0.044793582,0.141276953,0.044925659,5
-3.53E-12,437.0664258,100.7200959,-0.10020202,70.18721153,1.304474621,-5.021587739,0.288675443,-0.138463129,-0.044614343,-0.019083102,-0.004658109,-0.005569061,0.001521452,0.021083671,0.005073594,0.140101934,0.044704141,0.141309466,0.044920847,5
-1.96E-13,393.8095812,-40.82988612,-0.10020202,70.17979069,1.356156193,-5.05723603,0.256798898,-0.138444686,-0.044661337,-0.020236186,-0.004120651,-0.004319841,0.00182282,0.021206843,0.004640842,0.139936795,0.044756988,0.141354044,0.044909605,5
8.58E-13,345.3888241,70.3174968,-0.10020202,69.65665033,0.915003653,-6.049754763,0.818510032,-0.13839218,-0.044728337,-0.015883964,-0.003318142,0.012102883,0.00053844,0.021553574,0.003941601,0.140508554,0.044823763,0.140892124,0.044943426,5
-4.08E-12,410.5768183,-15.99650006,-0.10020202,70.10465992,1.351730524,-5.067508049,0.367618674,-0.138415384,-0.044642382,-0.020134786,-0.00424683,-0.005449671,0.001924603,0.021401055,0.004820124,0.139951714,0.044745168,0.141314214,0.04490535,5
-1.20E-12,362.4342062,-70.25060202,-0.10020202,69.80664894,1.107958348,-4.718024617,0.466505947,-0.138304061,-0.044702115,-0.019627532,-0.003843511,-0.006563763,0.00115451,0.022122987,0.004229182,0.140025195,0.044781688,0.141265903,0.044931798,5
2.98E-12,346.1245381,131.245884,-0.10020202,69.86413513,0.955467353,-5.119651591,0.322759611,-0.138226376,-0.044718776,-0.020942921,-0.003626842,0.005476134,-0.000934402,0.022612793,0.004048845,0.13983069,0.044799793,0.141313171,0.044936924,5
-1.42E-12,372.0765879,-55.47714858,-0.10020202,69.77003792,1.038243427,-5.131529797,0.342532156,-0.138156374,-0.044696373,-0.022047957,-0.003782846,-0.003700966,0.001443247,0.023045015,0.004289566,0.139657314,0.044786864,0.141371952,0.044923433,5
2.13E-13,337.5479342,38.87020894,-0.10020202,69.8878894,1.242700283,-5.076982834,0.290002615,-0.138195095,-0.044722108,-0.02186324,-0.003654717,-0.004794882,0.001355772,0.022806973,0.004011796,0.139686931,0.044797523,0.141338421,0.044926164,5
-1.46E-12,255.4900682,68.87321318,-0.10020202,69.27525275,0.521127425,-5.094946676,0.993443918,-0.138087524,-0.04482231,0.001910259,-0.000773317,-0.004024095,0.001195652,0.023462147,0.002665318,0.141408196,0.044939991,0.141362947,0.044930719,5
-1.39E-12,289.3111571,-77.63842652,-0.10020202,69.91190227,0.859501155,-5.182466241,0.503472828,-0.138413227,-0.044779706,-0.019303609,-0.002803617,0.00268267,0.000126641,0.021415277,0.003305902,0.140071118,0.044858955,0.141395401,0.044946479,5
1.61E-12,257.8005129,-28.36846199,-0.10020202,69.16203516,0.438094253,-5.097715391,0.710616965,-0.137947943,-0.044821909,0.00802227,-0.001601287,-0.003915949,0.000746138,0.02428523,0.002672052,0.141189079,0.044918067,0.141366045,0.044940451,5
7.10E-13,199.8316751,-151.4612379,-0.10020202,70.97790111,1.276030415,-5.099213641,0.295380721,-0.138830167,-0.044839198,0.01616341,0.002180292,-0.00389379,-0.000192313,0.018458287,0.002363612,0.140476044,0.044893638,0.141366669,0.044946245,5
-3.98E-12,207.2322096,-68.76270802,-0.10020202,70.96648018,1.13475244,-5.037245285,0.26928072,-0.138767576,-0.044835662,0.016839396,0.002275378,0.003147365,-2.69E-05,0.018932278,0.002429886,0.140395026,0.04488891,0.141385629,0.044946649,5
-4.06E-12,173.7996562,-47.79328361,-0.10020202,70.82552018,1.192188464,-5.024811389,0.306041154,-0.1387173,-0.044853815,0.017158719,0.001811809,0.003084538,-0.000384529,0.019304424,0.002067099,0.140355584,0.044910052,0.141387041,0.044945009,5
-5.34E-13,307.0626606,-134.3056981,-0.10020202,70.56604041,1.150382312,-4.99706071,0.325012421,-0.138685685,-0.044751166,-0.018722819,-0.003438837,0.001520411,-0.000482969,0.019534747,0.003672785,0.140151508,0.044814646,0.14141302,0.044944057,5
6.89E-13,320.8956979,-19.90885367,-0.10020202,70.63371682,1.29512268,-4.982355891,0.285194246,-0.138696097,-0.044739076,-0.018744854,-0.003452265,-0.000178808,0.000323069,0.019459198,0.003817524,0.140148504,0.044813612,0.141421241,0.044945494,5
2.02E-12,308.7894546,-98.21829356,-0.10020202,70.51522319,1.318296401,-5.018718171,0.279205816,-0.138632328,-0.044750144,-0.019271228,-0.003426306,0.00031713,-0.000325834,0.01991731,0.003685244,0.140075666,0.044815608,0.141420994,0.044945474,5
-2.00E-12,308.7793228,17.99092259,-0.10020202,70.6588908,1.160745015,-5.020115068,0.374885965,-0.138831643,-0.044775532,-0.016985881,-0.002707566,-0.005190556,0.001492958,0.018446962,0.003362073,0.140377026,0.044864867,0.141324164,0.044921805,5
-3.47E-13,376.5368118,5.652564988,-0.10020202,70.93683379,1.497433982,-5.058146034,0.310886188,-0.13896749,-0.044711672,-0.016267629,-0.00364189,-0.004831064,0.001566558,0.017372317,0.00412671,0.140463773,0.04479857,0.141337164,0.044919294,5
5.03E-12,353.2281811,65.74492324,-0.10020202,70.81114768,1.351176563,-5.116897322,0.371899045,-0.13890434,-0.044736247,-0.01614483,-0.003327743,-0.006642747,0.001519717,0.017880042,0.003850602,0.140478224,0.04482305,0.141262137,0.044920906,5
2.91E-12,235.4284196,-39.88749062,-0.10020202,70.52101845,0.961031669,-4.972456135,0.326034595,-0.138696398,-0.04481861,-0.018668335,-0.002534039,-0.000795462,0.00030065,0.019457015,0.002726944,0.140158921,0.044875023,0.141419074,0.04494565,5
9.00E-13,245.7818226,-231.6667909,-0.10020202,70.48146291,1.023190181,-4.946570759,0.327046935,-0.138628787,-0.044812354,-0.019201789,-0.002620067,0.00066015,-4.76E-05,0.019942434,0.002828083,0.140085392,0.044870072,0.141419785,0.044946632,5
1.24E-12,251.4823302,-192.3551739,-0.10020202,70.44993517,1.240443053,-4.976977093,0.395898502,-0.138643296,-0.044807119,-0.019005076,-0.002700058,0.002019133,-0.000428437,0.019839286,0.002910015,0.140112752,0.04486532,0.141406653,0.044944611,5
2.89E-12,380.9237779,30.91577776,-0.10020202,70.1200186,1.162495829,-5.058243699,0.317840652,-0.138473287,-0.044704394,-0.018577296,-0.003767963,-0.007514879,0.001367028,0.02101551,0.004204981,0.140171259,0.044788121,0.141217552,0.044925822,5
7.77E-13,408.5143854,31.88202202,-0.10020202,70.30141279,1.296945118,-4.976167245,0.353773961,-0.138568452,-0.044669472,-0.018595275,-0.004151358,-0.005760303,0.001478963,0.020365652,0.004561721,0.140168827,0.044754144,0.141301646,0.044922269,5
3.03E-12,409.6794672,-13.12303385,-0.10020202,70.41269219,1.504663895,-4.951198329,0.392130701,-0.138664806,-0.044667541,-0.019212776,-0.003811761,-0.002103657,0.001995027,0.019685353,0.004580624,0.140083856,0.044784407,0.141405396,0.04490227,5
-1.99E-12,311.9920248,157.2355188,-0.10020202,69.50424054,0.712865298,-5.130476081,0.898434169,-0.138123315,-0.044784519,0.008263406,-0.001240135,0.003448378,0.001653278,0.023246265,0.00323992,0.141174893,0.044929511,0.141378467,0.044916179,5
7.29E-13,381.4226072,184.558509,-0.10020202,69.92321968,0.998364447,-4.937640567,0.34470918,-0.13828046,-0.044712519,-0.018285188,-0.003656088,-0.009955918,0.001127409,0.022272957,0.004117507,0.140210431,0.044797411,0.141063451,0.044932487,5
-1.14E-12,397.4424999,39.37119726,-0.10020202,70.19851032,1.17743096,-5.019823542,0.40746808,-0.138522621,-0.044688409,-0.018193926,-0.003779236,-0.00760744,0.001632722,0.020681226,0.004371915,0.14022254,0.044787169,0.141212497,0.044916933,5
2.42E-12,213.2401372,-98.57432362,-0.10020202,69.90900452,0.775835405,-5.026750974,0.389173823,-0.138284734,-0.044837898,-0.018506962,-0.002075319,-0.006884098,0.000486474,0.022245874,0.002388186,0.140180748,0.044898623,0.14125035,0.044944019,5
4.32E-13,329.2357008,-118.224614,-0.10020202,70.22224116,1.318216186,-4.916195811,0.319634588,-0.138431658,-0.044743953,-0.020614867,-0.00347047,-0.002707903,0.000730795,0.021293414,0.003759811,0.139880405,0.044812203,0.14139491,0.044940704,5
2.69E-12,308.1115654,42.38779212,-0.10020202,70.26123631,1.148245678,-4.921302419,0.290658573,-0.138468684,-0.044766413,-0.019469159,-0.003216387,-0.004806109,0.000872735,0.021046425,0.003481629,0.140047745,0.044831194,0.141338032,0.044938167,5
1.31E-12,304.8498916,48.69527166,-0.10020202,71.06958838,1.470604092,-5.000235281,0.543387753,-0.138899843,-0.044781268,0.014085967,0.003105592,-0.006951584,0.00067303,0.017915641,0.003284635,0.140704006,0.044839021,0.141246979,0.044941608,5
-1.24E-12,304.2407794,102.4832056,-0.10020202,71.31088747,1.53273691,-4.860570827,0.458384109,-0.139025064,-0.044781662,0.012936792,0.003088509,-0.008854628,0.000641111,0.016895921,0.003279246,0.14081652,0.044840204,0.141138327,0.044942076,5
-2.51E-12,288.5200192,70.43664164,-0.10020202,70.8532236,1.2737345,-4.773044027,0.609943038,-0.138844177,-0.044800759,0.010956473,0.002873087,-0.013277011,0.000574679,0.018350485,0.003006529,0.140987782,0.044854551,0.140784216,0.044942976,5
-3.45E-13,295.4507474,31.89497713,-0.10020202,71.3883853,1.440138172,-4.792745079,0.407775232,-0.138964124,-0.04478849,-0.013273772,-0.003025573,0.006028144,-0.000531487,0.017399765,0.003184433,0.140784527,0.044844503,0.14129025,0.044943509,5
-5.18E-13,253.6211689,103.8867878,-0.10020202,71.22249598,1.292121551,-4.904406039,0.365360788,-0.138858168,-0.044817126,-0.014213934,-0.002514005,0.005908427,-0.000127255,0.018242188,0.002751268,0.140690879,0.044876152,0.141295408,0.044946477,5
-1.36E-12,305.6074583,66.57837092,-0.10020202,71.54607555,1.556944413,-4.84594132,0.305448489,-0.139035629,-0.044775647,-0.013920226,-0.003176003,-0.002108939,0.000305388,0.016807018,0.00336054,0.140720829,0.044834079,0.141405316,0.044945618,5
